"Week of the month (first week, second, third, fourth or fifth week",Day of the week (Monday to Friday),Non-urgent order,Urgent order,Order type A,Order type B,Order type C,Fiscal sector orders,Orders from the traffic controller sector,Banking orders (1),Banking orders (2),Banking orders (3),Target (Total orders)
3.047257167011883,4.033334906513111,172.55711665172143,119.02841314236795,52.113214207957284,109.23564143518549,139.54073462543076,77.40575629697892,44504.366447677705,46640.944415056794,79431.59864845533,23114.658915468164,300.88533472577114
3.024931328070945,4.033333839325071,242.0599093160249,146.09077765375415,70.93839994599298,159.9666713459158,180.9735294349028,77.39752891460948,55361.53380335811,91748.8251655703,119905.58469278639,27053.101977579478,390.47462039560855
3.0338884121685403,4.033333356509218,172.55493484476426,118.92125270767498,52.11221767158586,109.22986612979332,139.531263336796,77.3965594666166,44504.35002839473,46640.833356727664,79401.53911846895,23114.633387607173,300.8733262375037
3.025355287624741,4.033333336343971,172.55493352593496,118.9210818766735,52.11221684448517,109.22985353008555,139.53125301276438,77.3962248941796,44504.35000420334,46640.833334571886,79401.50148249925,23114.633337801413,300.8733193779644
3.0623838590523116,4.033358588323002,175.06196311440547,126.66254499568214,52.583451223080914,111.82320451731829,143.49177118148012,77.46037601510612,44517.214328211536,46709.45929229798,87448.60026906195,23121.231991398992,307.8672501814168
3.054132583550635,4.033333613009568,172.55495005389548,118.92244096368523,52.11222439257746,109.22996012962646,139.53134816886126,77.39931464407164,44504.35043942589,46640.833656921466,79401.8361862054,23114.634044931514,300.8734050986164
3.147691924388861,4.033474010257645,172.58786439881442,119.30449443741024,52.12321450875836,109.29452537729104,139.61643406156955,77.67988953640244,44506.16538604735,46643.19638156419,79567.97830730895,23115.989068904462,300.99886309956776
3.0911839070125597,4.0333845975983404,241.33582716721045,145.7769078316999,70.07681776546639,158.5757424991558,180.55006702520845,77.47455587441851,47165.30434124487,80322.65420201312,119688.32860840153,23719.790093878615,389.778294874473
3.04702292058214,4.033335375572241,172.57534728004194,119.3320304188514,52.11805517809093,109.27602975235446,139.58193440132612,77.40736031931965,44504.43080784288,46641.51172365542,79554.70107422475,23114.73425388135,300.9574819699614
3.07051875762065,4.033349192384622,172.56800438670635,119.24137139191635,52.1168884737551,109.25739053528429,139.5763754820523,77.448118068615,44504.67875694746,46641.5049690773,79509.66064607476,23114.899094751705,300.9387333720673
3.1409119053169907,4.033396828877739,172.5591736520878,119.00530589151612,52.11388829758484,109.24021901296847,139.54495121469543,77.54737284458353,44504.61396910573,46641.080689173155,79430.55213877281,23114.914821123846,300.8888411390129
3.0529813445827023,4.0333371049296565,241.92093267271665,146.03570771526375,70.6898700996559,159.5967028244848,180.8953256512459,77.40464037977247,46413.58912396556,87343.84254451779,119869.62924417885,23441.73089151333,390.3613708985524
3.038197407112871,4.033333718838798,172.55493421427084,118.92119194351994,52.112217622417624,109.22986024050657,139.53125802581988,77.39994217999754,44504.35004156956,46640.83340646059,79401.51214269997,23114.633582755956,300.87332186439755
3.063983614415654,4.033337093630798,172.55509734234278,118.93288002969034,52.112337429535536,109.23058673552151,139.5320622980468,77.41268673690499,44504.35678008658,46640.84178921635,79404.5880841322,23114.643664297124,300.87408439425866
3.11642108036471,4.033382855800707,172.5592512716897,119.02025614610122,52.11408018356206,109.24126129420775,139.5466712927859,77.53056672715469,44504.6103227306,46641.093924725246,79433.63077398296,23114.881273205676,300.88984593080573
3.0446041660131744,4.033345512442283,242.04834657198765,146.07826853115387,70.91417289602829,159.93072608544833,180.96548402211747,77.41351883546538,54246.79253293868,91318.21081030562,119901.09901337238,26373.614431865102,390.4632340278782
3.0623078266956747,4.033336943022907,172.55499516095026,118.92569498352704,52.11226194571347,109.23023719861607,139.5315246022386,77.40939171904358,44504.35208270718,46640.83695773014,79402.49834023048,23114.63860778765,300.8735965225202
3.0921876879138654,4.033373984320607,172.5602845333641,119.04076353998865,52.114541558520266,109.24652953015796,139.5502031186313,77.48839481048125,44504.633460231205,46641.17130065847,79443.20408541613,23114.885883975378,300.89864977907575
3.0676010189198335,4.033346539987584,186.11995334396187,135.73273342811976,54.46049610054827,118.65544886355009,153.7286011341548,77.42819222581286,44519.60152612383,47192.03376945924,103285.32886111246,23125.658865270107,332.6405082333835
3.054250211848848,4.033334681707257,172.5549557092627,118.92399726420567,52.11223244663279,109.22995396114027,139.53140262753897,77.40678006004023,44504.35116894271,46640.83456216395,79402.04936215807,23114.635702110172,300.8734390598347
3.025836532943064,4.033333338432,172.55493333427006,118.92085350617455,52.11221666847052,109.22985002841709,139.53125002092324,77.39628053443838,44504.35000009612,46640.83333336182,79401.48349546049,23114.633334039147,300.87331667307313
3.061111693818815,4.033336988520495,172.55622819205098,118.97481029336008,52.11285942612045,109.23455437499467,139.5355389786524,77.40686387483977,44504.365461407906,46640.89220806836,79416.70892401722,23114.65490530312,300.87974703177065
3.128498518599342,4.033454852798904,180.40928661441194,130.47214694501784,53.53441919199557,115.65756045706259,148.76690960083272,77.54859496614817,44554.10979456969,46981.340110697914,95083.8688226188,23138.180344814067,318.3601618938546
3.0693100872140353,4.033340302325948,172.5558155237681,118.96406621277676,52.112652472777654,109.23278193516198,139.53533383578525,77.43355368344083,44504.38093110852,46640.86849161101,79411.06607838378,23114.67314392131,300.877310096525
3.0609070574522024,4.033335107627695,216.32759210546538,143.08177817524205,58.6941424978375,138.73268846367895,171.49862934476369,77.40171733838417,44559.057427526495,47688.545820613646,116269.64940329407,23123.260043770566,369.19177406204267
3.1347817935780116,4.033699046356751,172.55891957827905,118.97033804150742,52.11442829253962,109.24429363727748,139.54106786122125,77.86928271737916,44504.69500667063,46641.41481135744,79423.41249901558,23115.38788139823,300.8856714022658
3.0429907745936604,4.033333989702601,172.55494717536519,118.92309658772287,52.11222567889925,109.22994215289727,139.53135491940807,77.40198722080383,44504.350439595204,46640.83412939532,79401.80086624574,23114.63449962153,300.87339795031124
3.0929744286524543,4.033376327570672,203.87602063836795,139.72303988874208,57.57459824045852,127.81746175209861,165.79246540776603,77.49994101882798,44656.02702447088,47825.416923347315,110352.99238543923,23169.60441152777,354.627119680134
3.1755558367940595,4.033726478101347,172.95566992583286,120.55187484206131,52.231257356860056,109.76929718273252,140.12708918425812,77.90777104108895,44511.3116182806,46674.240622485966,80500.88830579146,23122.69187116338,301.943158659496
3.0548311627680866,4.033334860495202,172.5549338235423,118.92099361106024,52.1122172333215,109.22985566188562,139.53125429499073,77.40491400136173,44504.350095958886,46640.83336748608,79401.50368831828,23114.63377519654,300.8733189493599
3.017500117315665,4.033333333333451,172.55493333333334,118.92085000023462,52.112216666666676,109.22985000000006,139.53125000000003,77.39613339689755,44504.35,46640.833333333336,79401.48333333437,23114.633333333335,300.8733166666667
3.052228063525904,4.033339895938034,173.89855676375896,125.31225128713453,52.3679253450401,110.83950885673774,141.79753711919508,77.41941807809292,44506.86879819361,46687.08529140207,84743.70781852279,23116.75570830268,305.61884778010324
3.0231129784882214,4.033333343832977,172.5549333420091,118.92086797269955,52.11221667853536,109.22985022118694,139.5312501677578,77.39636734025343,44504.35000072651,46640.83333351683,79401.48443796483,23114.633336592215,300.87331672863365
3.042934690043889,4.033334908629774,242.05314815577094,146.08395788222776,70.9156723558056,159.9396118385197,180.96929552716128,77.4000094674096,52893.722227553284,91182.5476526565,119903.29115379645,24526.49369060718,390.46831837219304
3.0180694637063206,4.03333333333933,172.55493333333334,118.92085000230695,52.11221666666674,109.22985000000234,139.53125000000108,77.39613428805173,44504.35,46640.833333333336,79401.4833333551,23114.6333333334,300.8733166666669
3.035525744299634,4.033335532915143,241.9732198072541,146.06039881872877,70.78417556955694,159.71735005926047,180.9341447061803,77.40214037613232,49545.19899546084,87643.37855956881,119888.43143539323,23737.758847036486,390.41523183596394
3.056324380173822,4.033333993713456,172.5561958831692,119.00371278996231,52.11265437246349,109.23232721627843,139.53774030016723,77.40404313851593,44504.370342129754,46640.85371856629,79418.97395880651,23114.649242909123,300.88022539191917
3.070920488731215,4.033338747411756,239.88379343105387,145.51225340668083,68.0594899240302,156.25342764589436,180.01732088599763,77.40763535827877,45061.521468456565,60074.24060457048,119462.59850101176,23199.509857363388,388.7958414681789
3.059896656735186,4.033338236372505,172.55499283412323,118.92586679627952,52.11225539734093,109.23015890857401,139.53162355324918,77.41792218092132,44504.35323375269,46640.83789672011,79402.56079926444,23114.640793947154,300.8736334733957
3.14566382491846,4.033525598185711,234.22301200843282,144.14343084369642,66.06131162055834,150.9015851470991,177.2218721838177,77.5853718832614,45363.3147189413,61388.07920398124,117862.15250832296,23381.828198580006,383.3386416763865
3.0367141480879125,4.0333335672193895,172.55493512099656,118.92142228848098,52.11221823776083,109.22986990297645,139.53126653687406,77.39890242844106,44504.35010110333,46640.83339488271,79401.55335848163,23114.633573463016,300.8733270585058
3.0622415568955406,4.033349985769125,234.3208375458572,144.79689484090994,65.63637975916285,152.26757158215736,178.29812214497812,77.42621993902895,45010.384961538184,54424.635033333354,118704.49453752891,23208.562310388446,385.16627119247227
3.158682222671972,4.0341694992507735,240.91661865999424,145.44463871629222,69.88699917692153,158.1400593273724,180.3279968350334,77.95716213472325,49890.789619325005,83350.27518725864,119457.98486626463,25008.772092426167,389.3696994478387
3.0728919424481322,4.033366772062449,174.81664630462143,125.76465753661928,52.54654337028867,111.99571624899812,142.63644369790177,77.45094797747267,44511.3905176014,46730.742485974886,86416.45098867758,23119.352600637554,307.5790173937341
3.1887456715353926,4.033557937096352,173.40318745789858,121.30393279933459,52.29372116601593,110.22809662941151,140.7074868172676,77.71850485210938,44517.93490470893,46687.68573680534,81671.80491861154,23122.466799191527,302.91868459659196
3.0514205319808303,4.0333334805769345,172.55543362482535,118.9569033542653,52.112432409468745,109.23142959986068,139.5335668723076,77.39821192489225,44504.35430323806,46640.83730503571,79410.97187070393,23114.636375221853,300.8758387554665
3.0614555899016453,4.033351361263179,239.46345806379534,145.4034998332922,68.64481123114072,156.59776721173418,179.87637177530365,77.42717791007465,45110.65181224814,64810.91226077248,119385.37866459785,23259.79881479077,388.5902513059918
3.1301506927775655,4.033378486589102,173.55996794612417,122.29527428735253,52.28153545989067,110.20404519365218,141.07229330148024,77.48123072707361,44510.97043644206,46677.83830953151,82529.89797772162,23118.493466122043,303.4885595839633
3.0199096691885337,4.033333336290446,172.5549333801449,118.92094394498156,52.112216720642124,109.22985102805828,139.53125098093383,77.39623943308715,44504.35000096934,46640.833334185976,79401.48795927795,23114.633336947536,300.8733172346453
3.058480680065146,4.033341705396229,239.94043471965193,145.60986148787177,68.94873915767826,156.94118432873577,180.10075159426418,77.41462071467163,44870.09877125904,71662.46505353136,119484.11913949208,23262.612339185547,389.0513991990742
3.0183905993964433,4.0333333333670005,172.55493333333422,118.92085002451762,52.11221666666953,109.2298500001277,139.53125000003965,77.39613648389685,44504.35000000004,46640.83333333336,79401.48333374337,23114.6333333346,300.87331666667615
3.0886675698643837,4.033552598216375,241.9512667507678,145.9929541772621,70.77669510592241,159.70142042637175,180.89398186722528,77.59859789675967,53016.84408799731,90341.56922630852,119850.07139222359,27122.596745242325,390.3540861867399
3.0200110225790744,4.033333333562473,172.55493333333723,118.9208501161137,52.11221666667853,109.22985000032207,139.5312500001522,77.39614271552716,44504.35000000048,46640.83333333342,79401.48333539114,23114.633333340345,300.8733166667044
3.0489634722733365,4.033334620711986,173.87860548920904,125.91659462885505,52.306901835533836,110.3507966909051,142.23038779937366,77.40680051657507,44506.445798886896,46661.66754458904,84932.01763016594,23115.60904394134,304.8913749755474
3.0553694287717357,4.033335532357213,172.55494527301403,118.92274851705652,52.112226780893344,109.22992393758916,139.53133970196578,77.4074843130605,44504.350896165415,46640.83411154215,79401.82815285846,23114.63549701615,300.87337877191845
3.1661291905647975,4.033631549707039,172.675259522124,119.59746185610216,52.153080790524186,109.42228702826709,139.75515324574147,77.85018788890714,44507.95342032069,46654.280579729275,79881.46834534254,23118.518183936354,301.21909017427606
3.030006488473486,4.033333586364102,172.55493596957456,118.92167955755812,52.11221928918646,109.22988008290163,139.5312746500407,77.39873861960025,44504.35012757156,46640.83341822119,79401.57643904306,23114.63365912175,300.8733349523528
3.128476328365726,4.033556681772434,238.43427441565353,145.03879510066048,68.1490523422704,154.99862200343566,179.21665533748114,77.6633767120824,46632.20851161731,70744.92745349932,118917.21424321682,23727.072136849692,387.47059537296474
3.0172814804089794,4.0333333333373895,172.55493333333393,118.92085006488924,52.112216666668324,109.22985000009494,139.5312500000398,77.39613372053029,44504.35000000002,46640.83333333334,79401.48333382886,23114.63333333362,300.873316666677
3.0772032335514834,4.0333471235569025,172.7338347774728,120.01346898201723,52.153933000625145,109.49709701471328,139.92587254129876,77.4306034372359,44506.073674213556,46646.153470743026,80446.90413181577,23115.585707332237,301.4750848410109
3.06543369794283,4.033336094729139,172.55549566587635,118.94569590776682,52.11250455440792,109.23178696257912,139.53372887291732,77.41024511818291,44504.35711016081,46640.869616958465,79409.1901288804,23114.64902678789,300.87584319436735
3.1075299132253402,4.033353655449743,172.8454901947902,120.44535022540477,52.17988577790757,109.64125977177235,140.03777857177306,77.44280997574253,44506.064767828975,46652.978758787336,80725.43973029836,23115.761872604933,301.68127829342956
3.0746570403657842,4.033344415907967,172.55517158639813,118.93201218868644,52.1123490975602,109.23096837534925,139.53233847798361,77.43611268128491,44504.36029388647,46640.849634290425,79404.1857841197,23114.656458493817,300.8743324667219
3.116455956190337,4.033442841486771,225.7538219310622,143.64417368694816,62.63350953209257,142.84956250667148,174.79327157888915,77.53651685261387,45030.20398470793,53703.66710087669,116251.44594646865,23272.894423401358,378.1395311062512
3.033525253663804,4.033333853057686,172.55501579557102,118.93220796161987,52.11227129651479,109.23023246582602,139.5317743586565,77.40134717585953,44504.35281784316,46640.835328743895,79403.55884141738,23114.636776522064,300.873797311093
3.1365509751482126,4.033601556379542,232.3764115427503,143.65963842176302,65.6842390135219,149.31457089712916,176.3457818167606,77.6379858466281,45358.24262380404,60176.16991000714,117625.41099952991,23391.833323886127,381.54734492750055
3.0414750469487872,4.033334308805478,172.55493707615915,118.921438217569,52.11222014513824,109.22988593395175,139.53127693872077,77.4041462774471,44504.350243155415,46640.83353181111,79401.57834594483,23114.634224365196,300.8733343984847
3.0774211382067285,4.033390908405823,241.43341241830228,145.86468708520297,70.15941936818349,158.77050622976796,180.66967121361876,77.48758067431899,48778.2578593334,79158.63077903152,119730.09033203097,23980.452975445656,389.9537848638042
3.0336732000970663,4.03333343961896,172.5549337247708,118.9210341277869,52.11221708656572,109.2298565721315,139.53125363659763,77.39748585105929,44504.35001433502,46640.83334543442,79401.499202119,23114.633394320143,300.873319272078
3.065124859181296,4.033335632288367,172.57522425831078,119.17409087802521,52.11707794870721,109.27332738957223,139.59132541217875,77.40674651607253,44504.50140320169,46641.2564824637,79580.87086335613,23114.730384936658,300.9520131371284
3.090864087763061,4.033342803790633,172.73996152872832,120.66694634021744,52.1552325768585,109.50758975210685,139.91464332221523,77.42931603659564,44505.6125094798,46645.423590525235,80416.58203746154,23115.293437162945,301.5308942569148
3.1214538692899048,4.033387664197196,175.02952212914747,126.42707582420783,52.514828140532295,111.4818674468364,143.75485580903134,77.50920065473844,44535.227677049086,46699.56099262454,87051.18186851425,23123.40766569804,307.9031970831999
3.0942297721031706,4.0333503485399405,172.55600868529547,118.96074267998173,52.112764497487284,109.2340485370221,139.53494070479317,77.44873925249848,44504.38151200611,46640.93501427102,79411.50230405346,23114.6906290748,300.8781912976469
3.0379800612732377,4.033333512589527,172.55493350553698,118.9209637329802,52.11221687820463,109.22985270226707,139.53125196609022,77.39793960414184,44504.35001137127,46640.83334358376,79401.49132216377,23114.633401641968,300.8733179558632
3.0433416009453187,4.033333460275901,172.5549334450559,118.92094994991567,52.1122168173437,109.2298517826113,139.53125134316042,77.39764932998334,44504.35001494634,46640.833336705735,79401.49116577834,23114.633370095256,300.8733174450267
3.050139877048614,4.033340235752882,172.55543193824525,118.94772704186867,52.11250507705015,109.23221704785216,139.5335073936794,77.42683818097096,44504.36683597219,46640.8662314618,79407.35820646078,23114.66375910339,300.8759677665349
3.032073763545195,4.033333542561364,200.92400154267284,143.59260027819545,56.04740519137766,127.1758789263508,168.08783624954563,77.39713192883517,44515.55800267377,47080.894482893,115681.2214542869,23116.856479458496,360.44373241243056
3.1203227500721034,4.033721835401903,219.6115025551338,142.15538889734927,61.72403105965253,142.24140862193732,172.03190904527682,77.71790769227187,45108.26690057296,54169.598161992275,114366.4297071661,23360.54375085819,372.5495562262101
3.0405467992910293,4.033333530969615,217.4417584008433,144.2201682538685,57.70152874519224,132.86851939233148,174.303506766809,77.39766245032305,44548.178321361826,46868.20875919649,117384.63527636611,23118.74117807352,373.20701748938404
3.061010108782487,4.033337033794018,172.5550522293754,118.92809977688597,52.11229228857758,109.23062722755179,139.5317752639837,77.40747328892192,44504.353659139386,46640.8399308956,79403.407360246,23114.640231280227,300.8738715161595
3.0365296792334484,4.033333500651621,172.5549351531459,118.92161821937233,52.1122183852621,109.22986912607206,139.53126672697076,77.39781626395845,44504.350056217016,46640.83339499316,79401.55747591316,23114.63351192694,300.87332829640934
3.075396878802584,4.033334055935427,172.55502334395726,118.92647619953509,52.11225055668793,109.23020625924913,139.53166736548417,77.40088264052079,44504.35164958663,46640.83600133419,79403.06777640057,23114.636297035864,300.8737244515913
3.0665520790304,4.033334919821063,173.74029416457697,122.77613194830819,52.2719258980544,110.67702620431744,141.22114656089948,77.40176017192557,44505.437724433694,46666.922969855856,84032.72582071401,23115.224748415672,304.4905182200395
3.101602312443168,4.033451952825226,180.97899722316342,132.25561113095222,53.67254008872749,115.51305166354766,150.38881739068165,77.59028657559628,44570.36531533174,47169.29418850244,95869.54474613807,23146.68773320269,323.0964128772594
3.050759288332939,4.033335445453371,230.49992442873935,144.13829860528108,62.54498865477554,148.2190706568248,176.68274307050885,77.40212345454098,44584.075291411005,49598.045296090175,118137.04402039919,23135.277480415527,382.57961102226636
3.039412683006591,4.033333514572863,172.55493340478722,118.9208868735471,52.112216760754045,109.22985141513014,139.53125076805313,77.39827152804278,44504.35000868823,46640.83333573195,79401.48689347983,23114.633374176385,300.8733171111698
3.0844611116145924,4.033337022497709,172.55911189063735,119.03868378094162,52.11378912496249,109.23945573912778,139.54429690711757,77.40743641966475,44504.387219752716,46641.02455756911,79450.42682352373,23114.670196172716,300.89100623782525
3.0348714965933463,4.0333333779265095,172.55493389805997,118.92122947627018,52.112217171303435,109.22985719627901,139.53125537474767,77.39669762018936,44504.35001024536,46640.8333550169,79401.51020806107,23114.63336959718,300.8733206753406
3.040947572773131,4.033333796909688,172.5549337206918,118.92101167941306,52.11221715549387,109.22985597827324,139.53125330776356,77.39958253036772,44504.350033278904,46640.83335130292,79401.49870171672,23114.633508236286,300.87331858568155
3.0977563714585106,4.033340498689594,172.5549450368768,118.9221535281041,52.11222739159809,109.22993585779547,139.53131247673537,77.41980219685946,44504.35131549388,46640.83429549975,79401.75613215641,23114.636843672622,300.8733681521669
3.0253275020707027,4.03333334258698,172.55493333397447,118.92085231178456,52.11221666785546,109.22985002470361,139.53125001546235,77.39641476090985,44504.35000011901,46640.83333335401,79401.48342781112,23114.63333435378,300.87331667125267
3.0612563458668776,4.033344331382942,234.4010061807066,145.0208654662343,65.76706508626556,149.0601595075401,177.79705867828324,77.43211409703719,44905.88476082664,52511.33559728615,118534.2028889033,23214.876913528493,384.89330278671713
3.0754495937419772,4.033341878257612,174.47132700984736,125.77186437188226,52.38724267434925,110.82470846757028,143.1589366909294,77.42348211239629,44512.40765313295,46665.56691651959,86841.00799110517,23117.15787741591,306.17448396642334
3.08995995753635,4.0333565027723335,172.5558293025206,118.94783999977513,52.11268066497446,109.23306938284783,139.53477829786232,77.46106192170177,44504.40769494861,46640.90025091488,79411.49216490416,23114.71134017547,300.87714986157397
3.02573456342249,4.033333357207531,172.55513235615325,118.96553828099817,52.11230044632958,109.23073150477828,139.53275314482457,77.39650598384587,44504.35097190116,46640.83735392279,79407.26812469913,23114.634318669825,300.87525520290114
3.080023193848815,4.033370123286726,172.55575906164336,118.94575428300591,52.11275426463943,109.23360568582152,139.53407577783292,77.49015665346171,44504.392969689536,46640.89722138379,79408.87895802334,23114.726065698786,300.87645652497383
3.0473780001415114,4.033334374653362,172.554942023315,118.92231684859175,52.11222339306893,109.22992807652204,139.53130776528548,77.40075968487275,44504.3503231791,46640.833893815514,79401.71857040489,23114.634376005233,300.87335847377943
3.145387617167702,4.034431410734755,233.6972240841252,143.8775083395738,66.58426842019466,151.3409883584597,177.23309673269597,78.22051804722209,46276.29847799424,66238.5047359252,117586.00317117962,23881.49652927262,383.3860136659591
3.0426828194294617,4.033333544109478,172.55500157903785,118.92928965594355,52.112265824287235,109.23014226587466,139.53166342224694,77.39860553559275,44504.351152764124,46640.83446617782,79403.37665825714,23114.634760964458,300.87363701343344
3.08360480549662,4.033336309950245,172.55494375292088,118.9224156961504,52.11222555459875,109.22992384928878,139.5313081628479,77.4075008879424,44504.350920070494,46640.83398560936,79401.75763820866,23114.635183004262,300.8733697089859
3.024781735639134,4.033333350746183,172.55493559519965,118.92204855527717,52.11221846620768,109.2298785578033,139.53127060558836,77.39639052133664,44504.350011808405,46640.83340100615,79401.56696965556,23114.633386205318,300.87333794486864
3.0721837463483332,4.033375700722104,174.9152768530457,126.73692520389348,52.555087541261464,112.06665350979146,143.53780226843884,77.46316542070328,44519.940949973825,46747.660571389795,87273.06728028144,23122.488421682672,308.6842661268321
3.098701362091719,4.03338224079092,177.26961891088743,128.27546144951006,52.87242846379438,112.78312972988502,146.87296212273253,77.50350774832357,44540.000826093434,46810.775586240634,92087.08611471059,23127.10521347091,313.9383738678379
3.0665583549595805,4.033348183598295,236.0923692469554,144.77309285037958,66.22950813379651,152.21306846571775,178.78268473436077,77.43281409726937,44847.5078858126,57455.249896278125,118765.4857749003,23211.63745062483,385.9800707026316
3.11108812626047,4.033371145422599,172.56155027607056,119.02080876081394,52.1148187998279,109.24937198217829,139.54939778563718,77.48652178708203,44504.56802565773,46641.18510165914,79446.30261226739,23114.88356975351,300.8987051496991
3.049489487319339,4.033335910634555,172.55493576339393,118.92130833201949,52.11221938124274,109.22987971756865,139.53126673147025,77.41177017558516,44504.35026550139,46640.8335315221,79401.5437897083,23114.634700813298,300.8733289197843
3.0530437026735533,4.033333881016584,172.5550185133877,118.93083468846919,52.11225344790064,109.23015948179105,139.53174671830385,77.40137100687451,44504.353140531784,46640.83465624285,79403.34493304056,23114.636240150754,300.87380026568803
3.039463088652408,4.033334086106247,172.55887797057574,119.10868791173242,52.113396177329896,109.2417995838046,139.5494945814308,77.4005567509584,44504.39286928392,46640.87885317304,79455.93887578174,23114.661197947327,300.8939549888578
3.088605011173057,4.033341878355142,172.6620476658636,120.08276503112148,52.14357148831295,109.39722829444364,139.7620226159283,77.41659096869338,44504.98479263858,46644.639368348064,80180.5573350482,23115.01669333115,301.22730562785455
3.043633992855915,4.033334984177864,172.73997251703784,121.00719297689501,52.15417766418572,109.57414601888262,139.9362158494613,77.4015988713002,44504.72341476428,46644.305051833886,80782.80566715842,23114.86373874905,301.690817030063
3.106428597506842,4.033339467863959,172.56639071441114,119.1058242195638,52.11604706161597,109.25779694795412,139.55697691364634,77.42056414341442,44504.429010132524,46641.455560917464,79475.75640595598,23114.76148109719,300.9225114614364
